ut,label,pub_year,doi,p_oa,p_oa_gold,p_oa_bronze,p_oa_hybrid,p_oa_green
000365411200009,WOS:000365411200009,2015,10.1111/jcpp.12409,1,0,0,0,1
000365538600001,WOS:000365538600001,2015,10.1093/scan/nsu134,1,0,0,1,1
000365538600002,WOS:000365538600002,2015,10.1093/scan/nsu139,1,0,0,1,1
000365538600003,WOS:000365538600003,2015,10.1093/scan/nsu133,1,0,0,1,1
000365538600003,WOS:000365538600003,2015,10.1093/scan/nsu133,1,0,0,1,1
000365538600004,WOS:000365538600004,2015,10.1093/scan/nsu141,1,0,0,1,1
000365538600004,WOS:000365538600004,2015,10.1093/scan/nsu141,1,0,0,1,1
000365538600005,WOS:000365538600005,2015,10.1093/scan/nsu137,1,0,0,1,1
000365538600005,WOS:000365538600005,2015,10.1093/scan/nsu137,1,0,0,1,1
000365538600006,WOS:000365538600006,2015,10.1093/scan/nsu140,1,0,0,1,1
000365538600007,WOS:000365538600007,2015,10.1093/scan/nsu136,1,0,0,1,1
000365538600008,WOS:000365538600008,2015,10.1093/scan/nsu135,1,0,0,1,1
000365538600008,WOS:000365538600008,2015,10.1093/scan/nsu135,1,0,0,1,1
000365538600009,WOS:000365538600009,2015,10.1093/scan/nsu144,1,0,0,1,1
000365538600010,WOS:000365538600010,2015,10.1093/scan/nsu143,1,0,0,1,1
000365538600010,WOS:000365538600010,2015,10.1093/scan/nsu143,1,0,0,1,1
000365538600011,WOS:000365538600011,2015,10.1093/scan/nsu142,1,0,0,1,1
000365538600011,WOS:000365538600011,2015,10.1093/scan/nsu142,1,0,0,1,1
000365538600012,WOS:000365538600012,2015,10.1093/scan/nsu146,1,0,0,1,1
000365538600012,WOS:000365538600012,2015,10.1093/scan/nsu146,1,0,0,1,1
000365538600013,WOS:000365538600013,2015,10.1093/scan/nsu147,1,0,0,1,1
000365538600013,WOS:000365538600013,2015,10.1093/scan/nsu147,1,0,0,1,1
000365538600014,WOS:000365538600014,2015,10.1093/scan/nsu145,1,0,0,1,1
000365538600015,WOS:000365538600015,2015,10.1093/scan/nsu148,1,0,0,1,1
000365538600016,WOS:000365538600016,2015,10.1093/scan/nsu150,1,0,0,1,1
000365538600017,WOS:000365538600017,2015,10.1093/scan/nsu149,1,0,0,1,1
000365540100001,WOS:000365540100001,2015,10.1093/scan/nsu151,1,0,0,1,1
000365540100002,WOS:000365540100002,2015,10.1093/scan/nsu156,1,0,0,1,1
000365540100003,WOS:000365540100003,2015,10.1093/scan/nsu155,1,0,0,1,1
000365540100004,WOS:000365540100004,2015,10.1093/scan/nsu153,1,0,0,1,1
000365540100005,WOS:000365540100005,2015,10.1093/scan/nsu154,1,0,0,1,1
000365540100006,WOS:000365540100006,2015,10.1093/scan/nsu157,1,0,0,1,1
000365540100007,WOS:000365540100007,2015,10.1093/scan/nsu152,1,0,0,1,1
000365540100008,WOS:000365540100008,2015,10.1093/scan/nsu159,1,0,0,1,1
000365540100008,WOS:000365540100008,2015,10.1093/scan/nsu159,1,0,0,1,1
000365540100009,WOS:000365540100009,2015,10.1093/scan/nsu165,1,0,0,1,1
000365540100010,WOS:000365540100010,2015,10.1093/scan/nsu167,1,0,0,1,1
000365540100011,WOS:000365540100011,2015,10.1093/scan/nsu158,1,0,0,1,1
000365540100011,WOS:000365540100011,2015,10.1093/scan/nsu158,1,0,0,1,1
000365540100012,WOS:000365540100012,2015,10.1093/scan/nsu162,1,0,0,1,1
000365540100012,WOS:000365540100012,2015,10.1093/scan/nsu162,1,0,0,1,1
000365540100013,WOS:000365540100013,2015,10.1093/scan/nsu161,1,0,0,1,1
000365540100014,WOS:000365540100014,2015,10.1093/scan/nsu163,1,0,0,1,1
000365540100014,WOS:000365540100014,2015,10.1093/scan/nsu163,1,0,0,1,1
000365540100015,WOS:000365540100015,2015,10.1093/scan/nsu168,1,0,0,1,1
000365540100015,WOS:000365540100015,2015,10.1093/scan/nsu168,1,0,0,1,1
000365540100016,WOS:000365540100016,2015,10.1093/scan/nsu160,1,0,0,1,1
000365540100017,WOS:000365540100017,2015,10.1093/scan/nsu166,1,0,0,1,1
000365541400001,WOS:000365541400001,2015,10.1093/scan/nsu164,1,0,0,1,1
000365541400001,WOS:000365541400001,2015,10.1093/scan/nsu164,1,0,0,1,1
000365541400002,WOS:000365541400002,2015,10.1093/scan/nsv001,1,0,0,1,1
000365541400002,WOS:000365541400002,2015,10.1093/scan/nsv001,1,0,0,1,1
000365541400003,WOS:000365541400003,2015,10.1093/scan/nsv002,1,0,0,1,1
000365541400004,WOS:000365541400004,2015,10.1093/scan/nsv003,1,0,0,1,1
000365541400004,WOS:000365541400004,2015,10.1093/scan/nsv003,1,0,0,1,1
000365541400005,WOS:000365541400005,2015,10.1093/scan/nsv005,1,0,0,1,1
000365541400005,WOS:000365541400005,2015,10.1093/scan/nsv005,1,0,0,1,1
000365541400006,WOS:000365541400006,2015,10.1093/scan/nsv004,1,0,0,1,1
000365541400007,WOS:000365541400007,2015,10.1093/scan/nsv006,1,0,0,1,1
000365541400007,WOS:000365541400007,2015,10.1093/scan/nsv006,1,0,0,1,1
000365541400008,WOS:000365541400008,2015,10.1093/scan/nsv007,1,0,0,1,1
000365541400008,WOS:000365541400008,2015,10.1093/scan/nsv007,1,0,0,1,1
000365541400009,WOS:000365541400009,2015,10.1093/scan/nsv012,1,0,0,1,1
000365541400010,WOS:000365541400010,2015,10.1093/scan/nsv011,1,0,0,1,1
000365541400011,WOS:000365541400011,2015,10.1093/scan/nsv016,1,0,0,1,1
000365541400011,WOS:000365541400011,2015,10.1093/scan/nsv016,1,0,0,1,1
000365541400012,WOS:000365541400012,2015,10.1093/scan/nsv015,1,0,0,1,1
000365541400013,WOS:000365541400013,2015,10.1093/scan/nsv013,1,0,0,1,1
000365541400013,WOS:000365541400013,2015,10.1093/scan/nsv013,1,0,0,1,1
000365541400014,WOS:000365541400014,2015,10.1093/scan/nsv010,1,0,0,1,1
000365541400014,WOS:000365541400014,2015,10.1093/scan/nsv010,1,0,0,1,1
000365541400015,WOS:000365541400015,2015,10.1093/scan/nsv019,1,0,0,1,1
000365541400015,WOS:000365541400015,2015,10.1093/scan/nsv019,1,0,0,1,1
000365541400016,WOS:000365541400016,2015,10.1093/scan/nsv014,1,0,0,1,1
000365541400017,WOS:000365541400017,2015,10.1093/scan/nsv008,1,0,0,1,1
000365541400017,WOS:000365541400017,2015,10.1093/scan/nsv008,1,0,0,1,1
000365543400001,WOS:000365543400001,2015,10.1093/scan/nsv018,1,0,0,1,1
000365543400002,WOS:000365543400002,2015,10.1093/scan/nsv017,1,0,0,1,1
000365543400003,WOS:000365543400003,2015,10.1093/scan/nsv009,1,0,0,1,1
000365543400004,WOS:000365543400004,2015,10.1093/scan/nsv020,1,0,0,1,1
000365543400005,WOS:000365543400005,2015,10.1093/scan/nsv022,1,0,0,1,1
000365543400006,WOS:000365543400006,2015,10.1093/scan/nsv065,1,0,0,1,1
000365543400006,WOS:000365543400006,2015,10.1093/scan/nsv065,1,0,0,1,1
000365543400007,WOS:000365543400007,2015,10.1093/scan/nsv021,1,0,0,1,1
000365543400007,WOS:000365543400007,2015,10.1093/scan/nsv021,1,0,0,1,1
000365543400008,WOS:000365543400008,2015,10.1093/scan/nsv024,1,0,0,1,1
000365543400009,WOS:000365543400009,2015,10.1093/scan/nsv023,1,0,0,1,1
000365543400010,WOS:000365543400010,2015,10.1093/scan/nsv025,1,0,0,1,1
000365543400011,WOS:000365543400011,2015,10.1093/scan/nsv026,1,0,0,1,1
000365543400011,WOS:000365543400011,2015,10.1093/scan/nsv026,1,0,0,1,1
000365543400012,WOS:000365543400012,2015,10.1093/scan/nsv028,1,0,0,1,1
000365543400013,WOS:000365543400013,2015,10.1093/scan/nsv027,1,0,0,1,1
000365543400013,WOS:000365543400013,2015,10.1093/scan/nsv027,1,0,0,1,1
000365543400014,WOS:000365543400014,2015,10.1093/scan/nsv033,1,0,0,1,1
000365543400015,WOS:000365543400015,2015,10.1093/scan/nsv029,1,0,0,1,1
000365543400015,WOS:000365543400015,2015,10.1093/scan/nsv029,1,0,0,1,1
000365543400016,WOS:000365543400016,2015,10.1093/scan/nsv034,1,0,0,1,1
000365543400016,WOS:000365543400016,2015,10.1093/scan/nsv034,1,0,0,1,1
000365543400017,WOS:000365543400017,2015,10.1093/scan/nsv035,1,0,0,1,1
000365543400017,WOS:000365543400017,2015,10.1093/scan/nsv035,1,0,0,1,1
000365544900001,WOS:000365544900001,2015,10.1093/scan/nsv032,1,0,0,1,1
000365544900002,WOS:000365544900002,2015,10.1093/scan/nsv031,1,0,0,1,1
000365544900002,WOS:000365544900002,2015,10.1093/scan/nsv031,1,0,0,1,1
000365544900003,WOS:000365544900003,2015,10.1093/scan/nsv030,1,0,0,1,1
000365544900004,WOS:000365544900004,2015,10.1093/scan/nsv037,1,0,0,1,1
000365544900005,WOS:000365544900005,2015,10.1093/scan/nsv036,1,0,0,1,1
000365544900006,WOS:000365544900006,2015,10.1093/scan/nsv038,1,0,0,1,1
000365544900007,WOS:000365544900007,2015,10.1093/scan/nsv040,1,0,0,1,1
000365544900008,WOS:000365544900008,2015,10.1093/scan/nsv039,1,0,0,1,1
000365544900009,WOS:000365544900009,2015,10.1093/scan/nsv043,1,0,0,1,1
000365544900009,WOS:000365544900009,2015,10.1093/scan/nsv043,1,0,0,1,1
000365544900010,WOS:000365544900010,2015,10.1093/scan/nsv042,1,0,0,1,1
000365544900011,WOS:000365544900011,2015,10.1093/scan/nsv044,1,0,0,1,1
000365544900011,WOS:000365544900011,2015,10.1093/scan/nsv044,1,0,0,1,1
000365544900012,WOS:000365544900012,2015,10.1093/scan/nsv046,1,0,0,1,1
000365544900013,WOS:000365544900013,2015,10.1093/scan/nsv049,1,0,0,1,1
000365544900014,WOS:000365544900014,2015,10.1093/scan/nsv048,1,0,0,1,1
000365544900015,WOS:000365544900015,2015,10.1093/scan/nsv050,1,0,0,1,1
000365544900016,WOS:000365544900016,2015,10.1093/scan/nsv047,1,0,0,1,1
000365544900017,WOS:000365544900017,2015,10.1093/scan/nsv045,1,0,0,1,1
000365609000010,WOS:000365609000010,2015,10.1037/abn0000092,1,0,0,1,1
000365609700001,WOS:000365609700001,2015,10.1037/bne0000105,1,0,0,0,1
000365609700002,WOS:000365609700002,2015,10.1037/bne0000101,0,0,0,0,0
000365609700003,WOS:000365609700003,2015,10.1037/bne0000100,1,0,0,0,1
000365609700004,WOS:000365609700004,2015,10.1037/bne0000106,1,0,0,1,1
000365609700005,WOS:000365609700005,2015,10.1037/bne0000098,0,0,0,0,0
000365609700006,WOS:000365609700006,2015,10.1037/bne0000096,1,0,0,1,0
000365609700007,WOS:000365609700007,2015,10.1037/bne0000104,1,0,0,1,1
000365609700008,WOS:000365609700008,2015,10.1037/bne0000109,0,0,0,0,0
000365609700009,WOS:000365609700009,2015,10.1037/bne0000108,1,0,0,1,1
000365609700010,WOS:000365609700010,2015,10.1037/bne0000103,0,0,0,0,0
000365609700011,WOS:000365609700011,2015,10.1037/bne0000094,1,0,0,0,1
000365609700012,WOS:000365609700012,2015,10.1037/bne0000102,0,0,0,0,0
000365609700013,WOS:000365609700013,2015,10.1037/bne0000095,1,0,0,0,1
000365609700014,WOS:000365609700014,2015,10.1037/bne0000097,1,0,0,1,1
000365629700002,WOS:000365629700002,2015,10.1159/000435918,0,0,0,0,0
000365750400002,WOS:000365750400002,2016,10.1162/jocn_a_00875,0,0,0,0,0
000365750400003,WOS:000365750400003,2016,10.1162/jocn_a_00872,1,0,0,0,1
000365755500010,WOS:000365755500010,2015,10.1007/s11682-014-9333-9,1,0,0,0,1
000365764100009,WOS:000365764100009,2015,10.1007/s10862-015-9492-z,1,0,0,0,1
000365865300089,WOS:000365865300089,2015,10.1371/journal.pone.0143614,1,1,0,0,1
000365988900016,WOS:000365988900016,2015,10.1073/pnas.1510098112,1,0,1,0,1
000365989800036,WOS:000365989800036,2015,10.1073/pnas.1511477112,1,0,1,0,1
000366011200001,WOS:000366011200001,2015,10.1016/j.pscychresns.2015.11.001,1,0,0,0,1
000366011200003,WOS:000366011200003,2015,10.1016/j.pscychresns.2015.10.013,0,0,0,0,0
000366011200011,WOS:000366011200011,2015,10.1016/j.pscychresns.2015.10.001,0,0,0,0,0
000366011200013,WOS:000366011200013,2015,10.1016/j.pscychresns.2015.09.017,0,0,0,0,0
000366050900017,WOS:000366050900017,2015,10.1523/jneurosci.1703-15.2015,1,0,0,1,1
000366052700012,WOS:000366052700012,2015,10.1523/jneurosci.2277-15.2015,1,0,1,0,1
000366053900003,WOS:000366053900003,2015,10.1523/jneurosci.1298-15.2015,1,0,1,0,1
000366057000004,WOS:000366057000004,2015,10.1523/jneurosci.2931-15.2015,1,0,0,1,1
000366077400015,WOS:000366077400015,2015,10.1016/j.psychres.2015.08.043,0,0,0,0,0
000366079100050,WOS:000366079100050,2016,10.1016/j.bbr.2015.08.014,1,0,0,1,0
000366148900006,WOS:000366148900006,2015,10.1016/j.bandl.2015.07.013,1,0,0,1,1
000366149900004,WOS:000366149900004,2015,10.1016/j.yhbeh.2015.07.010,1,0,0,1,1
000366228000002,WOS:000366228000002,2016,10.1016/j.jneuroling.2015.07.003,0,0,0,0,0
000366404200076,WOS:000366404200076,2015,10.1073/pnas.1509321112,1,0,1,0,1
000366454000001,WOS:000366454000001,2015,10.1093/cercor/bhu120,1,0,0,1,1
000366454000032,WOS:000366454000032,2015,10.1093/cercor/bhu217,1,0,1,0,1
000366454000053,WOS:000366454000053,2015,10.1093/cercor/bhu282,1,0,0,1,1
000366463000115,WOS:000366463000115,2016,10.1016/j.jad.2015.05.007,0,0,0,0,0
000366463300006,WOS:000366463300006,2015,10.1093/cercor/bhu123,1,0,1,0,1
000366463300019,WOS:000366463300019,2015,10.1093/cercor/bhu146,1,0,1,0,1
000366463300030,WOS:000366463300030,2015,10.1093/cercor/bhv024,1,0,0,1,1
000366463300046,WOS:000366463300046,2015,10.1093/cercor/bhv111,1,0,0,1,1
000366463800008,WOS:000366463800008,2015,10.1093/cercor/bhu155,1,0,1,0,1
000366463800017,WOS:000366463800017,2015,10.1093/cercor/bhv181,1,0,0,1,1
000366487200001,WOS:000366487200001,2015,10.3389/fnhum.2015.00581,1,1,0,0,1
000366510800015,WOS:000366510800015,2015,10.1093/jlb/lsv003,1,1,0,0,1
000366599400021,WOS:000366599400021,2016,10.1038/npp.2015.187,1,0,1,0,1
000366646700011,WOS:000366646700011,2016,10.1016/j.neuroimage.2015.08.073,1,0,0,0,1
000366646700033,WOS:000366646700033,2016,10.1016/j.neuroimage.2015.08.030,0,0,0,0,0
000366646700043,WOS:000366646700043,2016,10.1016/j.neuroimage.2015.08.072,1,0,0,0,1
000366646700049,WOS:000366646700049,2016,10.1016/j.neuroimage.2015.08.065,0,0,0,0,0
000366646700092,WOS:000366646700092,2016,10.1016/j.neuroimage.2015.09.055,0,0,0,0,0
000366646700096,WOS:000366646700096,2016,10.1016/j.neuroimage.2015.09.038,0,0,0,0,0
000366647500037,WOS:000366647500037,2016,10.1016/j.neuroimage.2015.09.076,1,0,0,1,0
000366647500055,WOS:000366647500055,2016,10.1016/j.neuroimage.2015.09.070,1,0,0,1,1
000366647500077,WOS:000366647500077,2016,10.1016/j.neuroimage.2015.10.055,1,0,0,1,1
000366665300008,WOS:000366665300008,2015,10.1016/j.dcn.2015.08.007,1,1,0,0,1
000366801300001,WOS:000366801300001,2015,10.3389/fnhum.2015.00664,1,1,0,0,1
000366879300001,WOS:000366879300001,2015,10.1016/j.neuropsychologia.2015.10.015,1,0,0,0,1
000366879300002,WOS:000366879300002,2015,10.1016/j.neuropsychologia.2015.10.013,0,0,0,0,0
000366903300017,WOS:000366903300017,2015,10.1371/journal.pone.0143427,1,1,0,0,1
000366921700001,WOS:000366921700001,2015,10.3389/fpsyg.2015.01855,1,1,0,0,1
000366925100001,WOS:000366925100001,2015,10.3389/fpsyg.2015.01860,1,1,0,0,1
000366939400001,WOS:000366939400001,2015,10.3389/fpsyt.2015.00174,1,1,0,0,1
000367049100001,WOS:000367049100001,2015,10.3389/fnhum.2015.00661,1,1,0,0,1
000367071600008,WOS:000367071600008,2015,10.1111/bdi.12352,0,0,0,0,0
000367079600001,WOS:000367079600001,2015,10.1038/srep18473,1,1,0,0,1
000367192300001,WOS:000367192300001,2015,10.1093/scan/nsv041,1,0,0,1,1
000367192300002,WOS:000367192300002,2015,10.1093/scan/nsv055,1,0,0,1,1
000367192300002,WOS:000367192300002,2015,10.1093/scan/nsv055,1,0,0,1,1
000367192300003,WOS:000367192300003,2015,10.1093/scan/nsv058,1,0,0,1,1
000367192300004,WOS:000367192300004,2015,10.1093/scan/nsv052,1,0,0,1,1
000367192300004,WOS:000367192300004,2015,10.1093/scan/nsv052,1,0,0,1,1
000367192300005,WOS:000367192300005,2015,10.1093/scan/nsv051,1,0,0,1,1
000367192300005,WOS:000367192300005,2015,10.1093/scan/nsv051,1,0,0,1,1
000367192300006,WOS:000367192300006,2015,10.1093/scan/nsv053,1,0,0,1,1
000367192300007,WOS:000367192300007,2015,10.1093/scan/nsv054,1,0,0,1,1
000367192300008,WOS:000367192300008,2015,10.1093/scan/nsv057,1,0,0,1,1
000367192300008,WOS:000367192300008,2015,10.1093/scan/nsv057,1,0,0,1,1
000367192300009,WOS:000367192300009,2015,10.1093/scan/nsv056,1,0,0,1,1
000367192300010,WOS:000367192300010,2015,10.1093/scan/nsv062,1,0,0,1,1
000367192300011,WOS:000367192300011,2015,10.1093/scan/nsv060,1,0,0,1,1
000367192300011,WOS:000367192300011,2015,10.1093/scan/nsv060,1,0,0,1,1
000367192300012,WOS:000367192300012,2015,10.1093/scan/nsv063,1,0,0,1,1
000367192300012,WOS:000367192300012,2015,10.1093/scan/nsv063,1,0,0,1,1
000367192300013,WOS:000367192300013,2015,10.1093/scan/nsv061,1,0,0,1,1
000367192300013,WOS:000367192300013,2015,10.1093/scan/nsv061,1,0,0,1,1
000367192300014,WOS:000367192300014,2015,10.1093/scan/nsv059,1,0,0,1,1
000367192300014,WOS:000367192300014,2015,10.1093/scan/nsv059,1,0,0,1,1
000367192300015,WOS:000367192300015,2015,10.1093/scan/nsv064,1,0,0,1,1
000367192300016,WOS:000367192300016,2015,10.1093/scan/nsv066,1,0,0,1,1
000367192300017,WOS:000367192300017,2015,10.1093/scan/nsv068,1,0,0,1,1
000367192300017,WOS:000367192300017,2015,10.1093/scan/nsv068,1,0,0,1,1
000367336200001,WOS:000367336200001,2016,10.1080/17470919.2015.1029593,1,0,0,0,1
000367336200002,WOS:000367336200002,2016,10.1080/17470919.2015.1030036,0,0,0,0,0
000367336200002,WOS:000367336200002,2016,10.1080/17470919.2015.1030036,0,0,0,0,0
000367336200003,WOS:000367336200003,2016,10.1080/17470919.2015.1034377,0,0,0,0,0
000367336200004,WOS:000367336200004,2016,10.1080/17470919.2015.1024887,0,0,0,0,0
000367336200005,WOS:000367336200005,2016,10.1080/17470919.2015.1029140,0,0,0,0,0
000367336200006,WOS:000367336200006,2016,10.1080/17470919.2015.1034378,0,0,0,0,0
000367336200007,WOS:000367336200007,2016,10.1080/17470919.2015.1037463,0,0,0,0,0
000367336200008,WOS:000367336200008,2016,10.1080/17470919.2015.1040556,0,0,0,0,0
000367436400003,WOS:000367436400003,2015,10.1152/jn.00075.2015,1,0,0,0,1
000367473600009,WOS:000367473600009,2016,10.1098/rstb.2015.0075,1,0,0,1,1
000367481900026,WOS:000367481900026,2015,10.1371/journal.pone.0144963,1,1,0,0,1
000367481900064,WOS:000367481900064,2015,10.1371/journal.pone.0145668,1,1,0,0,1
000367493600002,WOS:000367493600002,2015,10.1016/j.ijpsycho.2015.08.001,0,0,0,0,0
000367493700004,WOS:000367493700004,2015,10.1016/j.ijpsycho.2014.12.002,0,0,0,0,0
000367520400036,WOS:000367520400036,2016,10.1073/pnas.1514539112,1,0,1,0,1
000367535500005,WOS:000367535500005,2016,10.1016/j.schres.2015.11.024,0,0,0,0,0
000367568800002,WOS:000367568800002,2015,10.1038/ncomms10073,1,1,0,0,1
000367597100003,WOS:000367597100003,2016,10.1097/ajp.0000000000000220,0,0,0,0,0
000367645700002,WOS:000367645700002,2016,10.3389/fnhum.2015.00691,1,1,0,0,1
000367654700004,WOS:000367654700004,2015,10.1038/tp.2015.22,1,1,0,0,1
000367661700002,WOS:000367661700002,2015,10.1038/tp.2015.107,1,1,0,0,1
000367662000004,WOS:000367662000004,2015,10.1038/tp.2015.98,1,1,0,0,1
000367662200001,WOS:000367662200001,2015,10.1038/tp.2015.106,1,1,0,0,1
000367665500005,WOS:000367665500005,2015,10.1038/tp.2015.160,1,1,0,0,1
000367801400124,WOS:000367801400124,2016,10.1371/journal.pone.0146236,1,1,0,0,1
000367876600001,WOS:000367876600001,2016,10.3389/fnhum.2015.00705,1,1,0,0,1
000367883500021,WOS:000367883500021,2016,10.1007/s10803-015-2565-8,1,0,0,0,1
000368009600015,WOS:000368009600015,2016,10.1002/cncr.29737,1,0,0,0,1
000368099100001,WOS:000368099100001,2016,10.1038/srep18914,1,1,0,0,1
000368102300010,WOS:000368102300010,2016,10.1016/j.biopsych.2015.03.014,0,0,0,0,0
000368283100020,WOS:000368283100020,2015,10.1002/hbm.22984,0,0,0,0,0
000368283100034,WOS:000368283100034,2015,10.1002/hbm.23005,1,0,0,0,1
000368360600003,WOS:000368360600003,2016,10.1016/j.pscychresns.2015.11.007,1,0,0,0,1
000368530300013,WOS:000368530300013,2016,10.1371/journal.pone.0146868,1,1,0,0,1
000368544800011,WOS:000368544800011,2016,10.1007/s00221-015-4434-2,0,0,0,0,0
000368628600001,WOS:000368628600001,2016,10.1093/scan/nsv086,1,0,0,1,1
000368628600001,WOS:000368628600001,2016,10.1093/scan/nsv086,1,0,0,1,1
000368628600002,WOS:000368628600002,2016,10.1093/scan/nsv088,1,0,0,1,1
000368628600003,WOS:000368628600003,2016,10.1093/scan/nsv092,1,0,0,1,1
000368628600003,WOS:000368628600003,2016,10.1093/scan/nsv092,1,0,0,1,1
000368628600004,WOS:000368628600004,2016,10.1093/scan/nsv090,1,0,0,1,1
000368628600005,WOS:000368628600005,2016,10.1093/scan/nsv085,1,0,0,1,1
000368628600006,WOS:000368628600006,2016,10.1093/scan/nsv091,1,0,0,1,1
000368628600007,WOS:000368628600007,2016,10.1093/scan/nsv089,1,0,0,1,1
000368628600007,WOS:000368628600007,2016,10.1093/scan/nsv089,1,0,0,1,1
000368628600008,WOS:000368628600008,2016,10.1093/scan/nsv087,1,0,0,1,1
000368628600008,WOS:000368628600008,2016,10.1093/scan/nsv087,1,0,0,1,1
000368628600009,WOS:000368628600009,2016,10.1093/scan/nsv093,1,0,0,1,1
000368628600010,WOS:000368628600010,2016,10.1093/scan/nsv095,1,0,0,1,1
000368628600010,WOS:000368628600010,2016,10.1093/scan/nsv095,1,0,0,1,1
000368628600011,WOS:000368628600011,2016,10.1093/scan/nsv094,1,0,0,1,1
000368628600011,WOS:000368628600011,2016,10.1093/scan/nsv094,1,0,0,1,1
000368628600012,WOS:000368628600012,2016,10.1093/scan/nsv096,1,0,0,1,1
000368628600012,WOS:000368628600012,2016,10.1093/scan/nsv096,1,0,0,1,1
000368628600013,WOS:000368628600013,2016,10.1093/scan/nsv103,1,0,0,1,1
000368628600014,WOS:000368628600014,2016,10.1093/scan/nsv098,1,0,0,1,1
000368628600014,WOS:000368628600014,2016,10.1093/scan/nsv098,1,0,0,1,1
000368628600015,WOS:000368628600015,2016,10.1093/scan/nsv099,1,0,0,1,1
000368628600015,WOS:000368628600015,2016,10.1093/scan/nsv099,1,0,0,1,1
000368628600016,WOS:000368628600016,2016,10.1093/scan/nsv100,1,0,0,1,1
000368628600016,WOS:000368628600016,2016,10.1093/scan/nsv100,1,0,0,1,1
000368628600017,WOS:000368628600017,2016,10.1093/scan/nsv101,1,0,0,1,1
000368628600017,WOS:000368628600017,2016,10.1093/scan/nsv101,1,0,0,1,1
000368628600018,WOS:000368628600018,2016,10.1093/scan/nsu042,1,0,0,1,1
000368628600018,WOS:000368628600018,2016,10.1093/scan/nsu042,1,0,0,1,1
000368633200001,WOS:000368633200001,2016,10.3389/fnana.2015.00169,1,1,0,0,1
000368685700024,WOS:000368685700024,2016,10.1007/s10803-015-2609-0,0,0,0,0,0
000368727800005,WOS:000368727800005,2016,10.1007/s10802-015-9983-0,1,0,0,1,1
000368730100015,WOS:000368730100015,2016,10.1007/s11011-015-9692-y,1,0,0,1,1
000368760600007,WOS:000368760600007,2016,10.1016/j.dcn.2015.12.002,1,1,0,0,1
000368830600006,WOS:000368830600006,2016,10.1111/camh.12114,0,0,0,0,0
