ut,label,cluster_id1,n_pubs,label1,label2,label3,label4,label5
000342492700141,WOS:000342492700141,1039,10212,face recognition,face processing,prosopagnosia,unfamiliar face,facial identity
000342499100001,WOS:000342499100001,577,14410,navigation,medial temporal lobe,grid cell,human hippocampus,landmark
000342499100002,WOS:000342499100002,3028,2199,prepulse inhibition,startle,sensory gating,acoustic startle response,hyperekplexia
000342499100003,WOS:000342499100003,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000342499100004,WOS:000342499100004,243,19456,cocaine self administration,cue,craving,reinstatement,attentional bias
000342499100005,WOS:000342499100005,243,19456,cocaine self administration,cue,craving,reinstatement,attentional bias
000342499100006,WOS:000342499100006,941,10960,alpha,nicotinic acetylcholine receptor,beta,receptor,subunit
000342499100007,WOS:000342499100007,1317,8520,reconsolidation,fear extinction,latent inhibition,basolateral amygdala,d cycloserine
000342499100008,WOS:000342499100008,32,34451,urocortin,maternal behavior,prenatal stress,aggression,crh
000342499100009,WOS:000342499100009,1317,8520,reconsolidation,fear extinction,latent inhibition,basolateral amygdala,d cycloserine
000342499100010,WOS:000342499100010,2614,3408,zebrafish,danio rerio,model,fish,NULL
000342499100011,WOS:000342499100011,2429,3955,complex regional pain syndrome,spinal cord stimulation,crps,enhanced external counterpulsation,chronic pain
000342499100012,WOS:000342499100012,537,14893,exposure,magnetic field,rat,low frequency electromagnetic field,vitro
000342542100005,WOS:000342542100005,2522,3685,conditional,syllogistic reasoning,risk communication,deductive reasoning,belief bias
000342546100002,WOS:000342546100002,32,34451,urocortin,maternal behavior,prenatal stress,aggression,crh
000342546100006,WOS:000342546100006,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000342555500001,WOS:000342555500001,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342555900001,WOS:000342555900001,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342667400003,WOS:000342667400003,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342667400018,WOS:000342667400018,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342667400019,WOS:000342667400019,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342667400028,WOS:000342667400028,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000342670800005,WOS:000342670800005,1487,7699,dog,cat,canis familiaris,pet,animal
000342670800065,WOS:000342670800065,1049,10156,mismatch negativity,mmn,auditory event,error processing,simon effect
000342685600007,WOS:000342685600007,770,12354,infant,mind,false belief,imitation,month old infant
000342713800015,WOS:000342713800015,2017,5412,fragile x syndrome,fragile x mental retardation protein,fmr1 gene,fmrp,fragile x associated tremor ataxia syndrome
000342755500001,WOS:000342755500001,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342852100010,WOS:000342852100010,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342882400007,WOS:000342882400007,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000342904200007,WOS:000342904200007,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342905400002,WOS:000342905400002,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000342984900002,WOS:000342984900002,155,21975,stereotype threat,implicit association test,regulatory focus,hindsight bias,counterfactual thinking
000342984900003,WOS:000342984900003,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342984900004,WOS:000342984900004,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342984900004,WOS:000342984900004,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342984900005,WOS:000342984900005,1063,10061,synthetic cannabinoid,ecstasy,mdma,methylenedioxymethamphetamine,mephedrone
000342984900006,WOS:000342984900006,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342984900006,WOS:000342984900006,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342984900007,WOS:000342984900007,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342984900008,WOS:000342984900008,1797,6303,narcissism,dark triad,callous unemotional trait,psychopathic trait,machiavellianism
000342984900009,WOS:000342984900009,2366,4186,alexithymia,trait emotional intelligence,emotional awareness,item toronto alexithymia scale,msceit
000342984900010,WOS:000342984900010,139,22581,high functioning autism,autistic trait,asperger,asperger syndrome,autistic disorder
000342984900011,WOS:000342984900011,1003,10514,obsessive compulsive disorder,tourette syndrome,tourette,ocd,trichotillomania
000342984900011,WOS:000342984900011,1003,10514,obsessive compulsive disorder,tourette syndrome,tourette,ocd,trichotillomania
000342984900012,WOS:000342984900012,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342984900012,WOS:000342984900012,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342984900013,WOS:000342984900013,3330,1339,ego depletion,self control,gratification,free will,willpower
000342984900013,WOS:000342984900013,3330,1339,ego depletion,self control,gratification,free will,willpower
000342984900014,WOS:000342984900014,3004,2270,forgiveness,shame,apology,humility,guilt proneness
000342984900014,WOS:000342984900014,3004,2270,forgiveness,shame,apology,humility,guilt proneness
000342984900015,WOS:000342984900015,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000342984900016,WOS:000342984900016,175,21302,semantic dementia,visual word recognition,n400,alzheimer,primary progressive aphasia
000342984900016,WOS:000342984900016,175,21302,semantic dementia,visual word recognition,n400,alzheimer,primary progressive aphasia
000342984900017,WOS:000342984900017,770,12354,infant,mind,false belief,imitation,month old infant
000342984900017,WOS:000342984900017,770,12354,infant,mind,false belief,imitation,month old infant
000342984900018,WOS:000342984900018,770,12354,infant,mind,false belief,imitation,month old infant
000342984900018,WOS:000342984900018,770,12354,infant,mind,false belief,imitation,month old infant
000342984900019,WOS:000342984900019,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000342984900019,WOS:000342984900019,2363,4199,oxytocin,vasopressin,intranasal oxytocin,oxytocin receptor,oxtr
000342984900020,WOS:000342984900020,139,22581,high functioning autism,autistic trait,asperger,asperger syndrome,autistic disorder
000342984900020,WOS:000342984900020,139,22581,high functioning autism,autistic trait,asperger,asperger syndrome,autistic disorder
000342984900021,WOS:000342984900021,139,22581,high functioning autism,autistic trait,asperger,asperger syndrome,autistic disorder
000342984900022,WOS:000342984900022,1797,6303,narcissism,dark triad,callous unemotional trait,psychopathic trait,machiavellianism
000342984900023,WOS:000342984900023,1357,8401,httlpr,temperament,serotonin transporter gene,comt,catechol o methyltransferase
000342984900024,WOS:000342984900024,1049,10156,mismatch negativity,mmn,auditory event,error processing,simon effect
000342984900024,WOS:000342984900024,1049,10156,mismatch negativity,mmn,auditory event,error processing,simon effect
000342984900025,WOS:000342984900025,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600001,WOS:000342985600001,2058,5239,phantom limb pain,rubber hand illusion,body ownership,agency,interoception
000342985600002,WOS:000342985600002,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342985600003,WOS:000342985600003,1357,8401,httlpr,temperament,serotonin transporter gene,comt,catechol o methyltransferase
000342985600004,WOS:000342985600004,1213,9120,empathy,action observation,imitation,motor imagery,mirror neuron
000342985600005,WOS:000342985600005,2239,4614,psychogenic nonepileptic seizure,hypnosis,conversion disorder,hypnotizability,dissociative identity disorder
000342985600006,WOS:000342985600006,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000342985600006,WOS:000342985600006,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000342985600007,WOS:000342985600007,1039,10212,face recognition,face processing,prosopagnosia,unfamiliar face,facial identity
000342985600007,WOS:000342985600007,1039,10212,face recognition,face processing,prosopagnosia,unfamiliar face,facial identity
000342985600008,WOS:000342985600008,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600009,WOS:000342985600009,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342985600009,WOS:000342985600009,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342985600010,WOS:000342985600010,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000342985600010,WOS:000342985600010,692,13168,delay discounting,iowa gambling task,impulsivity,decision making,intertemporal choice
000342985600011,WOS:000342985600011,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600011,WOS:000342985600011,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600012,WOS:000342985600012,1357,8401,httlpr,temperament,serotonin transporter gene,comt,catechol o methyltransferase
000342985600013,WOS:000342985600013,1049,10156,mismatch negativity,mmn,auditory event,error processing,simon effect
000342985600014,WOS:000342985600014,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600015,WOS:000342985600015,1846,6137,hofstede,collectivism,individualism,hikikomori,cultural difference
000342985600015,WOS:000342985600015,1846,6137,hofstede,collectivism,individualism,hikikomori,cultural difference
000342985600016,WOS:000342985600016,2686,3198,disgust,moral judgment,disgust sensitivity,moral dilemma,contamination
000342985600017,WOS:000342985600017,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600017,WOS:000342985600017,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600018,WOS:000342985600018,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600019,WOS:000342985600019,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600019,WOS:000342985600019,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600020,WOS:000342985600020,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600021,WOS:000342985600021,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342985600021,WOS:000342985600021,261,18963,fmri data,functional connectivity,default mode network,fmri,resting state
000342985600022,WOS:000342985600022,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
000342985600022,WOS:000342985600022,405,16787,attentional bias,facial expression,fear,emotional face,social anxiety
